"anime_id","title","type","source","episodes","status","rating","score","scored_by","rank","popularity","members","favorites","premiered","broadcast","producer","producer_count","licensor","licensor_count","studio","studio_count","genre","genre_count","duration_min","aired_from_year"
10935,"Hourou Musuko Specials","Special","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",7.7,2401,1107,4512,6066,2,"","","Aniplex, AIC, Dentsu, Fuji TV, Magic Capsule, Enterbrain, Fuji Pacific Music Publishing",7,"",0,"AIC Classic",1,"Drama, School",2,23,2011
22273,"Selector Infected WIXOSS","TV","Card game",12,"Finished Airing","R - 17+ (violence & profanity)",7.36,44138,2208,856,101587,501,"Spring 2014","Unknown","Magic Capsule, Warner Bros., Showgate",3,"Funimation",1,"J.C.Staff",1,"Game, Psychological",2,24,2014
11769,"Gokujo.: Gokurakuin Joshikou Ryou Monogatari","TV","Manga",12,"Finished Airing","R+ - Mild Nudity",6.28,8677,6469,2624,20817,26,"Winter 2012","Tuesdays at Unknown","Lantis, Cammot",2,"",0,"LMD",1,"Comedy, Ecchi, School, Seinen, Shoujo Ai",5,6,2012
10250,"Ultra B","TV","Manga",119,"Finished Airing","G - All Ages",6.05,50,7250,11377,189,0,"Spring 1987","Unknown","",0,"",0,"Shin-Ei Animation",1,"Comedy, Super Power",2,10,1987
15771,"Saint☆Oniisan (Movie)","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.94,20831,634,1690,43396,230,"","","Aniplex, Kodansha, Toho",3,"",0,"A-1 Pictures",1,"Comedy, Seinen, Slice of Life",3,89,2013
8986,"Supernatural The Animation","OVA","Other",22,"Finished Airing","R - 17+ (violence & profanity)",7.12,6103,3141,2509,22360,55,"","","",0,"Warner Bros.",1,"Madhouse",1,"Action, Demons, Horror, Supernatural",4,24,2011
3675,"Andromeda Stories","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",5.97,318,7401,8226,1027,2,"","","",0,"",0,"Toei Animation",1,"Action, Drama, Fantasy, Sci-Fi, Space",5,85,1982
33337,"ACCA: 13-ku Kansatsu-ka","TV","Manga",12,"Finished Airing","R - 17+ (violence & profanity)",7.73,32925,1027,1064,77826,539,"Winter 2017","Tuesdays at 23:00 (JST)","Bandai Visual, Square Enix, Lantis, Nihon Ad Systems, Banpresto, Medicos Entertainment, BS11, Sony PCL, Contents Seed",9,"Funimation",1,"Madhouse",1,"Mystery, Police, Drama, Fantasy, Seinen",5,24,2017
34350,"Alice to Zouroku","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.2,27215,2797,1135,72634,147,"Spring 2017","Sundays at 22:30 (JST)","Bandai Visual, Lantis, Tokuma Shoten, Tokyo MX, Hakuhodo DY Music &amp; Pictures, Sony PCL",6,"Funimation",1,"J.C.Staff",1,"Adventure, Mystery, Seinen",3,23,2017
36982,"Micchiri Neko","TV","Web manga",13,"Finished Airing","G - All Ages",6.84,1228,4154,5286,4052,6,"Winter 2018","Not scheduled once per week","Frencel",1,"",0,"helo.inc",1,"Comedy, Kids",2,3,2018
534,"Slayers","TV","Light novel",26,"Finished Airing","PG-13 - Teens 13 or older",7.85,42588,804,949,89198,1702,"Spring 1995","Fridays at 18:30 (JST)","J.C.Staff, TV Tokyo, SoftX, TV Tokyo Music",4,"Funimation, Central Park Media, Enoki Films",3,"E&amp;G Films",1,"Adventure, Comedy, Demons, Magic, Fantasy",5,22,1995
32032,"Seikaisuru Kado","TV","Original",12,"Finished Airing","PG-13 - Teens 13 or older",7.01,25496,3541,1133,72747,159,"Spring 2017","Fridays at 22:30 (JST)","Kinoshita Group Holdings",1,"Funimation",1,"Toei Animation",1,"Sci-Fi",1,23,2017
30694,"Dragon Ball Super","TV","Manga",131,"Finished Airing","PG-13 - Teens 13 or older",7.78,102780,922,278,250101,4314,"Summer 2015","Sundays at 09:00 (JST)","Yomiko Advertising, Fuji TV",2,"Funimation",1,"Toei Animation",1,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",7,23,2015
14355,"Yama no Susume","TV","Manga",12,"Finished Airing","G - All Ages",6.82,14762,4256,1842,37639,65,"Winter 2013","Thursdays at 01:30 (JST)","Earth Star Entertainment",1,"",0,"8bit",1,"Adventure, Slice of Life, Comedy",3,3,2013
11827,"Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru","OVA","Visual novel",4,"Finished Airing","Rx - Hentai",7.56,6748,NA,3031,15385,437,"","","",0,"",0,"Majin",1,"Action, Fantasy, Hentai",3,30,2012
35240,"Princess Principal","TV","Original",12,"Finished Airing","R - 17+ (violence & profanity)",7.71,33779,1085,922,92722,609,"Summer 2017","Sundays at 23:00 (JST)","Bandai Visual, Lantis, Movic, Tokyo MX, Q-Tec, Hakuhodo DY Music &amp; Pictures, Medicos Entertainment",7,"Sentai Filmworks",1,"Actas, Studio 3Hz",2,"Action, Mystery, Historical",3,25,2017
10197,"Nyanpire The Animation","TV","Manga",12,"Finished Airing","G - All Ages",6.78,11034,4413,2572,21460,83,"Summer 2011","Wednesdays at 22:54 (JST)","",0,"",0,"Gonzo",1,"Comedy, Supernatural, Vampire",3,4,2011
15279,"Kira Kira 5th Anniversary Live Anime: Kick Start Generation","OVA","Visual novel",1,"Finished Airing","G - All Ages",6.57,579,5335,7323,1599,3,"","","Lantis, Media Factory",2,"",0,"Silver Link.",1,"Music",1,26,2013
1587,"Tenpou Ibun: Ayakashi Ayashi","TV","Original",25,"Finished Airing","R - 17+ (violence & profanity)",7,3288,3582,3394,12136,20,"Fall 2006","Unknown","Aniplex, Mainichi Broadcasting System",2,"Bandai Entertainment",1,"Bones",1,"Supernatural, Demons, Historical",3,20,2006
10588,"Persona 4 the Animation","TV","Game",25,"Finished Airing","PG-13 - Teens 13 or older",7.63,76059,1278,479,167555,1748,"Fall 2011","Unknown","Aniplex, Mainichi Broadcasting System, ASCII Media Works, Index",4,"Sentai Filmworks",1,"AIC A.S.T.A.",1,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",6,25,2011
6922,"Fate/stay night Movie: Unlimited Blade Works","Movie","Visual novel",1,"Finished Airing","PG-13 - Teens 13 or older",7.53,77292,1549,609,136486,732,"","","Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes, CREi",6,"Sentai Filmworks",1,"Studio Deen",1,"Action, Fantasy, Magic, Supernatural",4,100,2010
15211,"Nazotoki-hime wa Meitantei♥","OVA","Manga",6,"Finished Airing","G - All Ages",5.43,14,11419,10531,291,0,"","","",0,"",0,"SynergySP",1,"Mystery, Shoujo",2,12,2012
6702,"Fairy Tail","TV","Manga",175,"Finished Airing","PG-13 - Teens 13 or older",8.08,423745,452,19,818652,37733,"Fall 2009","Saturdays at 10:30 (JST)","TV Tokyo, Dentsu, Pony Canyon, Kodansha, DAX Production, Sakura Create",6,"Funimation",1,"Satelight, A-1 Pictures",2,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",6,24,2009
34975,"Marvel Future Avengers","TV","Other",26,"Finished Airing","PG - Children",5.09,34,11187,7208,1699,3,"Summer 2017","Saturdays at 08:00 (JST)","",0,"",0,"Madhouse",1,"Action, Super Power, Kids",3,22,2017
19841,"Super Seisyun Brothers","TV","Web manga",14,"Finished Airing","PG-13 - Teens 13 or older",6.93,10578,3827,2514,22259,36,"Fall 2013","Unknown","AIC",1,"",0,"AIC Plus+",1,"Comedy, Josei, Slice of Life",3,4,2013
24641,"Baku Ane: Otouto Shibocchau zo! The Animation","OVA","Visual novel",1,"Finished Airing","Rx - Hentai",7.5,6175,NA,3193,14009,225,"","","Pink Pineapple",1,"",0,"Seven",1,"Hentai",1,33,2014
24021,"Sei Shoujo The Animation","OVA","Visual novel",1,"Finished Airing","Rx - Hentai",6.85,1016,NA,5915,3062,15,"","","Pink Pineapple",1,"",0,"Office Takeout",1,"Hentai",1,30,2014
5199,"Seto no Hanayome Fan Disc","Special","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",7.18,1708,2904,4616,5737,4,"","","AIC",1,"",0,"Gonzo",1,"Comedy, Parody, School",3,6,2008
22225,"Momo Kyun Sword","TV","Light novel",12,"Finished Airing","R+ - Mild Nudity",5.66,6457,8089,2460,23317,20,"Summer 2014","Unknown","flying DOG",1,"Sentai Filmworks",1,"Project No.9, Tri-Slash",2,"Comedy, Ecchi, Fantasy",3,24,2014
33274,"Onara Gorou","TV","Original",13,"Finished Airing","PG - Children",5.62,2571,8161,4141,7543,27,"Summer 2016","Sundays at Unknown","",0,"",0,"ILCA",1,"Comedy",1,3,2016
146,"Kono Minikuku mo Utsukushii Sekai","TV","Original",12,"Finished Airing","R+ - Mild Nudity",6.87,23159,4042,1601,46881,164,"Spring 2004","Fridays at 00:30 (JST)","Geneon Universal Entertainment, TBS, Rondo Robe, Movic",4,"ADV Films",1,"Gainax, Shaft",2,"Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi",6,24,2004
21267,"Go! Go! 575","TV","Game",4,"Finished Airing","PG-13 - Teens 13 or older",5.72,4795,7947,3880,8804,3,"Winter 2014","Unknown","Sega, Half H.P Studio",2,"",0,"C2C, Lay-duce",2,"Slice of Life",1,3,2014
221,"Mezzo Forte","OVA","Original",2,"Finished Airing","Rx - Hentai",6.72,9503,NA,2820,17853,66,"","","Green Bunny",1,"Media Blasters, SoftCel Pictures",2,"Arms",1,"Action, Comedy, Hentai, Sci-Fi",4,30,2000
1483,"Master Keaton","TV","Manga",24,"Finished Airing","R - 17+ (violence & profanity)",7.7,2684,1111,3338,12673,68,"Fall 1998","Tuesdays at 00:50 (JST)","VAP, Shogakukan Productions",2,"Geneon Entertainment USA",1,"Madhouse",1,"Adventure, Mystery",2,23,1998
32518,"Shoujo kara Shoujo e...","OVA","Manga",2,"Finished Airing","Rx - Hentai",7.04,1091,NA,5651,3451,14,"","","EDGE",1,"",0,"BreakBottle",1,"Hentai",1,16,2016
1640,"Angel&#039;s Feather","OVA","Visual novel",2,"Finished Airing","PG-13 - Teens 13 or older",5.58,8348,8228,2980,15962,30,"","","",0,"Media Blasters",1,"Venet",1,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",6,30,2006
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.9,4685,3901,2973,16145,14,"","","",0,"",0,"Silver Link.",1,"Action, School, Shounen",3,23,2017
7082,"Shugo Chara! Party!","TV","Manga",25,"Finished Airing","PG - Children",6.71,23040,4731,1561,48456,253,"Fall 2009","Unknown","TV Tokyo, Sotsu",2,"",0,"Satelight",1,"Comedy, Magic, School, Shoujo",4,21,2009
35952,"Devilman Memorial","OVA","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",5.97,92,7412,9179,608,1,"","","",0,"",0,"Toei Animation",1,"Action, Horror, Demons, Supernatural",4,59,1999
10521,"Working&#039;!!","TV","4-koma manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.96,93040,609,516,156252,386,"Fall 2011","Unknown","Aniplex, Yomiuri Telecasting, Rakuonsha",3,"NIS America, Inc.",1,"A-1 Pictures",1,"Slice of Life, Comedy, Romance",3,24,2011
3335,"Haikara-san ga Tooru","TV","Manga",42,"Finished Airing","PG-13 - Teens 13 or older",7.37,318,2149,6820,2036,7,"Summer 1978","Unknown","Asahi Broadcasting",1,"",0,"Nippon Animation",1,"Slice of Life, Romance, Historical, Drama, Shoujo",5,24,1978
594,"Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.84,35543,4157,1360,59577,269,"","","",0,"Viz Media",1,"Studio Pierrot",1,"Action, Adventure, Comedy, Shounen, Super Power",5,40,2003
2520,"Dragon Ball Specials","Special","Manga",2,"Finished Airing","PG - Children",6.91,9271,3870,2783,18357,30,"","","",0,"",0,"Toei Animation",1,"Fantasy, Comedy, Super Power, Shounen",4,12,1988
4130,"Petit Eva: Evangelion@School","ONA","Original",24,"Finished Airing","G - All Ages",5.91,7131,7550,2833,17706,28,"","","Bandai Visual, Bandai Channel",2,"",0,"Xebec, Kanaban Graphics",2,"Comedy, Parody, School",3,3,2007
27727,"Binan Koukou Chikyuu Boueibu LOVE!","TV","Original",12,"Finished Airing","PG-13 - Teens 13 or older",7.05,20905,3358,1415,56161,462,"Winter 2015","Wednesdays at 01:40 (JST)","Sotsu, Pony Canyon",2,"Ponycan USA",1,"Diomedea",1,"Slice of Life, Comedy, Parody, Magic, School",5,24,2015
2617,"Ghiblies","Special","Original",2,"Finished Airing","PG - Children",6.57,1696,5325,5184,4283,3,"","","",0,"",0,"Studio Ghibli",1,"Comedy",1,18,2000
33094,"WWW.Working!!","TV","Web manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.55,39360,1514,1020,82352,213,"Fall 2016","Saturdays at 23:30 (JST)","Aniplex, Yomiuri Telecasting, Lawson",3,"",0,"A-1 Pictures",1,"Slice of Life, Comedy",2,23,2016
209,"R.O.D the TV","TV","Light novel",26,"Finished Airing","PG-13 - Teens 13 or older",7.61,22411,1339,1471,53314,387,"Fall 2003","Unknown","Aniplex, Studio Deen, Broccoli, Sony Music Entertainment",4,"Aniplex of America, Geneon Entertainment USA",2,"J.C.Staff",1,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",6,25,2003
33358,"Mahou no Star Magical Emi: Finale! Finale!","OVA","Original",1,"Finished Airing","G - All Ages",6.06,31,11126,11339,192,0,"","","",0,"",0,"Studio Pierrot",1,"Comedy, Magic, Shoujo",3,17,1986
30721,"Hacka Doll The Animation","TV","Other",13,"Finished Airing","PG-13 - Teens 13 or older",6.51,10489,5553,2200,27988,40,"Fall 2015","Fridays at 23:00 (JST)","Nihon Ad Systems, AT-X, KlockWorx, Trigger, DIVE II Entertainment, Good Smile Company, Avex Pictures, DeNA, Ichijinsha",9,"",0,"Creators in Pack",1,"Comedy, Sci-Fi",2,7,2015
28369,"Dr. Slump: Arale-chan Specials","Special","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",6.36,84,6153,9968,394,0,"","","",0,"",0,"Toei Animation",1,"Sci-Fi, Comedy, Shounen",3,24,1981
9509,"Yami no Purple Eye","Music","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",5,274,9046,8760,772,1,"","","Youmex",1,"",0,"Toei Animation",1,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo",6,31,1987
3844,"Apache Yakyuugun","TV","Manga",26,"Finished Airing","G - All Ages",6.07,52,7165,9958,395,1,"Fall 1971","Wednesdays at 19:30 (JST)","",0,"",0,"Toei Animation",1,"Action, Sports, School",3,25,1971
31699,"Good Morning!!! Doronjo","TV","Original",243,"Finished Airing","G - All Ages",5.7,23,10264,10937,230,0,"Spring 2015","Not scheduled once per week","Nippon Television Network",1,"",0,"Oddjob",1,"Comedy, Parody",2,1,2015
7593,"Kiss x Sis (TV)","TV","Manga",12,"Finished Airing","R+ - Mild Nudity",6.97,175745,3680,224,291333,1153,"Spring 2010","Unknown","Starchild Records",1,"",0,"feel.",1,"Harem, Comedy, Romance, Ecchi, School, Seinen",6,24,2010
7411,"Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu","OVA","Visual novel",3,"Finished Airing","Rx - Hentai",7.53,10221,NA,2596,21169,326,"","","Milky Animation Label, MS Pictures",2,"Kitty Media",1,"Studio Eromatick",1,"Harem, Hentai",2,29,2009
30450,"Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.03,98,7277,9732,445,0,"","","",0,"",0,"Toei Animation",1,"Comedy, Sci-Fi, Shounen",3,24,1999
35139,"Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab","ONA","Original",1,"Finished Airing","G - All Ages",5.36,47,9927,11317,193,0,"","","",0,"",0,"Shin-Ei Animation, DLE",2,"Comedy",1,0.916666666666667,2017
1388,"Yakin Byoutou Ni","OVA","Visual novel",5,"Finished Airing","Rx - Hentai",6.3,1220,NA,5705,3376,5,"","","D3, Discovery",2,"",0,"AT-2",1,"Hentai",1,30,2004
22,"Tennis no Ouji-sama","TV","Manga",178,"Finished Airing","PG-13 - Teens 13 or older",8.01,48149,550,806,107492,2833,"Fall 2001","Unknown","Production I.G, Nihon Ad Systems",2,"Viz Media",1,"Trans Arts",1,"Action, Comedy, Sports, School, Shounen",5,22,2001
1016,"Gunnm","OVA","Manga",2,"Finished Airing","R+ - Mild Nudity",7.22,14625,2719,2150,29153,131,"","","Animate Film, Movic",2,"ADV Films",1,"Madhouse",1,"Drama, Mecha, Sci-Fi, Shounen",4,30,1993
2051,"Akai Kiba: Blue Sonnet","OVA","Manga",5,"Finished Airing","R+ - Mild Nudity",6.09,482,7102,7736,1305,0,"","","Mushi Production, Nippon Television Network",2,"Central Park Media",1,"Tatsunoko Production",1,"Action, Drama, Sci-Fi, Shoujo, Super Power",5,29,1989
7155,"Beat Shot!!","OVA","Manga",1,"Finished Airing","Rx - Hentai",5.55,95,8270,9795,427,0,"","","AIC, Magic Bus",2,"",0,"Gainax",1,"Sports",1,27,1989
34943,"T7S Longing for Summer Again and Again: Harukaze","Music","Game",1,"Finished Airing","PG-13 - Teens 13 or older",6.47,82,5738,9408,532,1,"","","Genco, Magic Capsule, Donuts",3,"",0,"Chiptune",1,"Music, School",2,10,2017
34430,"Detective Conan Movie 21: The Crimson Love Letter","Movie","Manga",1,"Finished Airing","G - All Ages",7.89,3793,714,3781,9371,34,"","","",0,"",0,"TMS Entertainment",1,"Action, Mystery, Historical, Police, Drama, Romance",6,111,2017
31972,"Tang Lang Bu Chan","Movie","Other",1,"Finished Airing","G - All Ages",5.75,109,7909,11021,223,1,"","","",0,"",0,"Shanghai Animation Film Studio",1,"Historical",1,5,1988
26349,"Danna ga Nani wo Itteiru ka Wakaranai Ken","TV","4-koma manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.51,102220,1602,440,180124,569,"Fall 2014","Fridays at 01:00 (JST)","DAX Production, Dream Creation",2,"",0,"Seven",1,"Slice of Life, Comedy, Romance, Seinen",4,3,2014
2762,"Igano Kabamaru","TV","Manga",24,"Finished Airing","PG-13 - Teens 13 or older",8.07,2651,465,4412,6408,102,"Fall 1983","Thursdays at 19:00 (JST)","Toho",1,"",0,"Group TAC",1,"Action, Adventure, Comedy, Romance, School, Shounen",6,23,1983
32792,"Mobile Suit Gundam Unicorn RE:0096","TV","Novel",22,"Finished Airing","PG-13 - Teens 13 or older",7.56,5709,1463,3012,15577,65,"Spring 2016","Sundays at 07:00 (JST)","Bandai Visual, Sotsu, Kadokawa Shoten, Asatsu DK, Tohokushinsha Film Corporation, Nagoya TV Housou",6,"NYAV Post",1,"Sunrise",1,"Action, Drama, Mecha, Military, Sci-Fi, Space",6,23,2016
15809,"Hataraku Maou-sama!","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.98,389033,578,51,630486,6925,"Spring 2013","Thursdays at 22:00 (JST)","Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite",5,"Funimation",1,"White Fox",1,"Comedy, Demons, Supernatural, Romance, Fantasy",5,24,2013
3627,"D.C.II S.S.: Da Capo II Second Season","TV","Visual novel",13,"Finished Airing","PG-13 - Teens 13 or older",7.33,10514,2299,2470,23096,52,"Spring 2008","Unknown","Starchild Records, Lantis, GANSIS",3,"",0,"feel.",1,"Fantasy, Comedy, Harem, Romance, Drama",5,24,2008
33126,"Kurogane no Linebarrels Picture Drama","Special","Manga",9,"Finished Airing","None",5.95,44,11015,10247,337,0,"","","",0,"",0,"Gonzo",1,"Mecha",1,5,2009
2205,"Bakuretsu Tenshi: Infinity","OVA","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.88,5735,3983,3333,12750,15,"","","",0,"Funimation",1,"Gonzo",1,"Action, Comedy, Mecha, Sci-Fi, Shounen",5,27,2007
17535,"Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.49,25272,1663,1572,47965,124,"","","Dentsu",1,"Funimation",1,"Satelight, A-1 Pictures",2,"Fantasy, Magic, Shounen",3,12,2013
1151,"Dominion","OVA","Manga",4,"Finished Airing","PG-13 - Teens 13 or older",7.03,4693,3449,3722,9711,43,"","","Toshiba Entertainment",1,"Central Park Media",1,"Agent 21",1,"Sci-Fi, Comedy, Police, Mecha",4,36,1988
2025,"Darker than Black: Kuro no Keiyakusha","TV","Original",25,"Finished Airing","R - 17+ (violence & profanity)",8.21,285107,299,61,563076,14200,"Spring 2007","Fridays at Unknown","Aniplex, Square Enix, Mainichi Broadcasting System, Movic",4,"Funimation",1,"Bones",1,"Action, Sci-Fi, Mystery, Super Power",4,24,2007
15125,"Teekyuu","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",6.71,18133,4733,1715,42517,168,"Fall 2012","Sundays at 22:27 (JST)","DAX Production, Earth Star Entertainment",2,"",0,"MAPPA",1,"Comedy, School, Shounen, Sports",4,2,2012
7193,"Aoi Bungaku Series","TV","Novel",12,"Finished Airing","R - 17+ (violence & profanity)",7.84,37344,807,724,118834,1083,"Fall 2009","Unknown","Movic, Happinet Pictures, RAY",3,"",0,"Madhouse",1,"Psychological, Historical, Thriller, Drama, Seinen",5,22,2009
13585,"Natsuyuki Rendezvous","TV","Manga",11,"Finished Airing","PG-13 - Teens 13 or older",7.34,22974,2281,1518,51051,179,"Summer 2012","Fridays at 01:15 (JST)","Fuji TV, Toho, Sony Music Entertainment",3,"Sentai Filmworks",1,"Doga Kobo",1,"Supernatural, Drama, Romance, Josei",4,24,2012
1969,"Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars","Movie","Original",1,"Finished Airing","PG-13 - Teens 13 or older",7.3,3174,2435,4302,6824,7,"","","Sotsu",1,"Nozomi Entertainment, Bandai Entertainment",2,"Sunrise",1,"Military, Sci-Fi, Space, Drama, Mecha",5,100,2006
3813,"Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan","OVA","Light novel",1,"Finished Airing","G - All Ages",6.09,104,7103,9736,445,0,"","","",0,"",0,"Studio Pierrot",1,"Fantasy, Mystery, Romance, Shoujo",4,70,1991
8518,"Mai-Otome Special: Otome no Inori","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.51,871,5563,6529,2335,3,"","","",0,"",0,"Sunrise",1,"School, Slice of Life",2,5,2010
808,"Bakuretsu Hunters OVA","OVA","Manga",3,"Finished Airing","R+ - Mild Nudity",6.66,1849,4917,5181,4283,7,"","","Tokyo Kids, Movic",2,"ADV Films",1,"Xebec, Production Reed",2,"Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",10,28,1996
